train_folder,file_name,window_id,CH1_rms,CH1_kurtosis,CH1_skewness,CH1_peak,CH2_rms,CH2_kurtosis,CH2_skewness,CH2_peak,CH3_rms,CH3_kurtosis,CH3_skewness,CH3_peak,CH4_rms,CH4_kurtosis,CH4_skewness,CH4_peak,Torque[Nm],TC SP Front[¡ÆC],TC SP Rear[¡ÆC]
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416011132.tdms,6,0.394482423,0.067166501,0.045489234,1.920567253,1.942923314,-0.245218794,0.011942748,6.70101106,0.957374543,0.06866855,-0.031683043,3.609434284,1.135441496,-0.092093798,-0.0437213,4.045358411,-7.550757,106.4341,109.9221
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416011132.tdms,7,0.398778071,0.06490939,0.028913811,1.791508723,2.042672149,-0.096214176,0.004986291,7.374958691,0.962803318,0.01526876,-0.004228814,3.903978705,1.163461365,-0.021741304,-0.059717519,4.545929992,-7.550757,106.4341,109.9221
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416011132.tdms,8,0.390649148,0.050009769,0.043463258,1.703647939,1.964883704,-0.083143704,0.010757774,6.98560856,0.942332119,-0.014682547,-0.037660353,3.981238618,1.137452533,-0.08340989,-0.013845135,4.511011473,-7.550757,106.4341,109.9221
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416011132.tdms,9,0.388950155,0.068019751,0.045740734,1.721863878,1.968922802,-0.301502025,0.009167804,6.808103928,0.933771843,0.019107932,-0.046830042,3.809831584,1.1440113,-0.150006947,-0.01824359,4.24927022,-7.550757,106.4341,109.9221
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416011132.tdms,10,0.389247897,0.023713238,0.04776875,1.601001679,1.977027435,-0.153495046,0.013029687,7.066990157,0.948637192,0.133008029,-0.010600128,4.011005178,1.145270373,-0.131294893,-0.044637516,4.256244563,-7.550757,106.4341,109.9221
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416012132.tdms,1,0.389969889,0.047622951,0.027494964,1.56998448,2.31535314,-0.079049345,-0.006000708,8.678865988,0.909584958,0.126755491,-0.006790242,4.525671375,1.301249683,-0.032122227,-0.102775856,5.126102192,-6.84738,106.8253,109.9349
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416012132.tdms,2,0.387503911,0.052050815,0.017929315,1.597207328,2.240734328,-0.075477531,-0.011568227,8.395578732,0.918531033,0.10622935,-0.033676876,3.939777793,1.275986227,0.048848073,-0.101177142,4.988970517,-6.84738,106.8253,109.9349
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416012132.tdms,3,0.389021657,0.148686245,0.024012328,1.743251519,2.27882787,-0.115820837,-0.006980744,8.561444838,0.932315507,0.064444399,-0.059331553,3.866897401,1.2861233,0.002476696,-0.072188063,4.952927382,-6.84738,106.8253,109.9349
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416012132.tdms,4,0.380372127,0.110925406,-0.018781829,1.546166155,2.270641687,-0.173492288,0.000340529,7.660797601,0.921135126,0.096091072,-0.035313617,3.762662972,1.276864556,-0.002246287,-0.097557652,5.463859652,-6.84738,106.8253,109.9349
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416012132.tdms,5,0.386766919,0.077055897,0.006904268,1.679510432,2.298838185,-0.069593192,0.007321694,8.972841835,0.922186409,0.11545494,-0.045086608,3.73921522,1.297490418,0.041238475,-0.084211068,5.588359205,-6.84738,106.8253,109.9349
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416012132.tdms,6,0.385282727,0.207019913,0.022436047,1.700622423,2.253837344,-0.040947883,-0.000400628,8.088056848,0.942685733,0.06303563,-0.017719339,3.982540792,1.273845815,0.181115629,-0.111887559,5.701123363,-6.84738,106.8253,109.9349
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416012132.tdms,7,0.387556079,0.14720869,0.00182321,1.82768586,2.303862231,-0.166196025,0.008381841,8.183197907,0.930629945,0.097062661,-0.023628296,3.948340593,1.296927701,0.063916393,-0.122196725,5.84293506,-6.84738,106.8253,109.9349
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416012132.tdms,8,0.384453825,0.121956369,0.023735531,1.877942006,2.239497724,-0.095841317,0.013525781,8.070236949,0.921874168,-5.16E-05,-0.050550974,3.671261261,1.277258721,-0.03430938,-0.130150808,5.028854795,-6.84738,106.8253,109.9349
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416012132.tdms,9,0.384671091,0.264140697,0.043901411,2.014747891,2.291642952,-0.151273551,-0.00118485,8.056349493,0.924573295,0.004676083,-0.05090596,4.529158585,1.288176452,0.037592381,-0.074758247,5.171763846,-6.84738,106.8253,109.9349
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416012132.tdms,10,0.382058939,0.190138678,0.010783626,1.640189116,2.23256729,-0.061823508,-0.001933702,7.613300239,0.926997851,0.047393107,-0.038725705,3.766947889,1.275034245,0.044189737,-0.102853977,6.02449683,-6.84738,106.8253,109.9349
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416013132.tdms,1,0.401024231,0.143123565,0.004608102,1.764583749,2.395485457,-0.138254148,-0.006498591,8.463995432,1.00318317,0.100074167,-0.003920298,4.953780331,1.357765491,-0.011972435,-0.057471956,5.597892694,-7.513479,107.2197,110.3255
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416013132.tdms,2,0.406207239,0.093392734,0.011670435,1.972499989,2.439083823,-0.099655484,-0.000485976,8.526698618,0.991576662,0.055298264,-0.004948831,4.362593387,1.356641827,0.076452444,-0.06983754,5.165968692,-7.513479,107.2197,110.3255
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416013132.tdms,3,0.411301002,0.130504127,0.016648345,1.815537059,2.472672121,-0.113021711,-0.007980176,8.282261284,1.00222866,0.063596128,-0.01930428,4.991519728,1.391374331,0.091265435,-0.059868333,5.888572944,-7.513479,107.2197,110.3255
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416013132.tdms,4,0.40661614,0.087273944,-0.015793508,1.847769078,2.445184102,-0.113911315,-0.00546375,8.804719653,0.992446655,0.062291113,-0.012020954,4.498115757,1.383933002,0.08586803,-0.054654978,5.702804795,-7.513479,107.2197,110.3255
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416013132.tdms,5,0.407110835,0.125158556,0.019723248,1.911237681,2.501292447,-0.014633936,-0.007154907,9.075827282,0.986887803,0.105038325,-0.001238569,4.369290002,1.3984133,0.023202006,-0.064266838,6.079422972,-7.513479,107.2197,110.3255
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416013132.tdms,6,0.407724532,0.12884638,0.006720392,1.823526252,2.49129496,-0.127791307,-0.015227964,8.408296228,0.992426471,-0.002478879,-0.023935454,4.28916439,1.390170321,0.064462027,-0.037703062,5.170293807,-7.513479,107.2197,110.3255
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416013132.tdms,7,0.409203709,0.098952102,0.02249624,1.636029822,2.48111438,-0.137754421,-0.019622625,8.451119934,0.993540773,-0.015904029,-0.016085176,4.446673103,1.387619438,0.011128037,-0.055150039,6.025863214,-7.513479,107.2197,110.3255
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416013132.tdms,8,0.407667578,0.145530089,0.027583432,1.918034929,2.512751482,-0.170988851,-0.006443872,8.824015271,0.987894098,0.027795297,-0.016503352,4.77690937,1.384865936,0.009174543,-0.094632799,6.041676542,-7.513479,107.2197,110.3255
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416013132.tdms,9,0.411679164,0.243449343,-0.000985285,1.852475217,2.509374243,-0.106833695,-0.004994003,9.365472205,0.965222695,0.063817512,-0.031700592,3.968585122,1.393910882,0.040020883,-0.082613356,5.975495116,-7.513479,107.2197,110.3255
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416013132.tdms,10,0.400079238,0.204122389,0.032176654,1.854843125,2.428668321,-0.118802248,0.000269744,8.594689964,0.948093623,0.05919679,-0.03960829,4.205150885,1.358166856,0.066689932,-0.078573847,5.263204203,-7.513479,107.2197,110.3255
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416014132.tdms,1,0.407180185,0.078661152,0.004986259,1.639707334,2.465487974,-0.107236542,2.82E-06,8.1032545,0.955647379,0.01250744,-0.03152624,3.784019153,1.377897003,0.081636954,-0.101364771,5.785835792,-7.304526,107.5853,110.0269
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416014132.tdms,2,0.404273848,0.304228639,0.036345532,2.009408809,2.509904757,-0.23065948,-0.003920826,8.256144651,0.956487002,0.061710288,-0.04512546,4.351071756,1.39510055,-0.058733088,-0.076564307,5.453596473,-7.304526,107.5853,110.0269
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416014132.tdms,3,0.40097402,0.168646309,0.041154308,1.711565642,2.476730741,-0.148385982,0.003499877,8.597167698,0.960353822,0.053105541,-0.047998308,4.111086218,1.377140125,-0.000443829,-0.089996994,6.114759769,-7.304526,107.5853,110.0269
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416014132.tdms,4,0.399209936,0.273696335,0.030984987,2.122724809,2.432753499,-0.099329717,0.012517954,8.372279499,0.953655331,0.052454016,-0.047245271,4.21780395,1.359145905,0.068680401,-0.10513859,5.511923374,-7.304526,107.5853,110.0269
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416014132.tdms,5,0.393326091,0.223841274,0.058684022,1.841835258,2.414473643,-0.09162509,0.010498961,7.858452132,0.936604538,0.10535171,-0.040638923,4.247682768,1.332555281,0.106924382,-0.102002745,5.391030189,-7.304526,107.5853,110.0269
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416014132.tdms,6,0.394577412,0.232823221,0.043395254,1.998132549,2.418151958,-0.019576019,-0.002735614,8.48811952,0.954119716,0.099068874,-0.024843942,4.555626006,1.34693017,0.091285987,-0.095010375,5.524739523,-7.304526,107.5853,110.0269
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416014132.tdms,7,0.397532221,0.256163467,0.009891601,1.90647809,2.425326475,-0.038692389,0.001022479,8.147176291,0.947773877,0.0234309,-0.047839587,4.053123853,1.353120095,0.093920933,-0.093438813,5.748172662,-7.304526,107.5853,110.0269
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416014132.tdms,8,0.405667574,0.176617218,0.019182379,1.865792067,2.434547008,-0.138923568,-0.007032185,8.020145221,0.962191069,0.070550935,-0.049951756,4.011173936,1.354280621,0.020845966,-0.065884776,5.117359273,-7.304526,107.5853,110.0269
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416014132.tdms,9,0.402234459,0.250877152,0.025911341,2.136646347,2.448647896,-0.026187393,-0.011303003,8.892214056,0.947135916,0.029676779,-0.03963521,3.80438856,1.373605269,0.114596834,-0.081374963,5.529000656,-7.304526,107.5853,110.0269
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416014132.tdms,10,0.399884581,0.211120821,0.032974731,1.858201705,2.45714523,-0.166973066,0.005768139,8.486202113,0.962667168,0.089425559,-0.063279455,3.808699928,1.375287162,0.025679773,-0.073302797,5.570663588,-7.304526,107.5853,110.0269
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416015132.tdms,1,0.40425966,0.122194267,0.03368157,1.83410221,2.258520576,-0.158454575,0.019659865,7.658954575,0.978839403,0.181320447,0.009438626,4.85895407,1.264876302,0.187623984,-0.034884284,5.652929623,-7.457562,108.0954,109.8976
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416015132.tdms,2,0.40230487,0.118646539,0.05466042,1.74541916,2.208361764,-0.051987869,0.020713171,7.857021567,0.967993882,0.203818195,-0.001606693,4.412274503,1.256997544,0.231876691,-0.03859837,6.125565425,-7.457562,108.0954,109.8976
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416015132.tdms,3,0.397678946,0.164061322,0.013806603,1.900287301,2.209882588,-0.086833715,0.023716418,7.994793405,0.985040166,0.183125868,-0.014674424,5.135631078,1.256346773,0.187194271,-0.062186225,5.696608105,-7.457562,108.0954,109.8976
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416015132.tdms,4,0.399852064,0.17466304,0.04650151,1.720925768,2.20514414,-0.0135852,-0.002531823,8.446008323,0.969060423,0.210198838,-0.007174556,4.493556164,1.250061668,0.351755149,-0.030305711,5.87462233,-7.457562,108.0954,109.8976
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416015132.tdms,5,0.401059966,0.145341567,0.057052686,1.852873574,2.181948852,-0.128462378,0.000100095,7.833259864,0.957992662,0.129998021,-0.009448653,3.97140245,1.254131797,0.15228299,-0.042684722,4.861483412,-7.457562,108.0954,109.8976
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416015132.tdms,6,0.399806756,0.081688349,0.047070169,1.704479414,2.175350574,-0.012409109,-0.000268786,8.16233659,0.970512918,0.150878331,0.005880591,4.340279014,1.243587982,0.241687344,-0.060427358,5.072530817,-7.457562,108.0954,109.8976
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416015132.tdms,7,0.400056793,0.141628539,0.039822777,1.786421216,2.231481273,-0.072467652,0.007667415,8.65957402,0.97663934,0.190657888,-0.024051131,4.43399824,1.272373808,0.085057261,-0.047993358,5.059910566,-7.457562,108.0954,109.8976
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416015132.tdms,8,0.401416216,0.181434645,0.050284725,1.814230988,2.254741571,-0.171756298,0.008972439,8.056773892,0.958301109,0.225174769,-0.03986677,4.544439777,1.284196158,0.077423082,-0.040526983,5.399494886,-7.457562,108.0954,109.8976
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416015132.tdms,9,0.401154392,0.078274619,0.034339826,1.73592637,2.291763806,-0.03045713,0.009236481,9.252541088,0.954610091,0.232480287,-0.022979714,4.11154993,1.283299128,0.183183916,-0.06313862,5.408914367,-7.457562,108.0954,109.8976
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416015132.tdms,10,0.396437656,0.111218155,0.028620586,1.908579685,2.176453397,0.010167166,-0.000392007,8.002177488,0.941592071,0.078429378,-0.037636792,3.92060342,1.257225241,0.143738082,-0.07374988,5.585085394,-7.457562,108.0954,109.8976
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416020132.tdms,1,0.402130938,-0.003615045,0.004316791,1.621329299,2.217894022,-0.002763141,0.01230611,8.457284316,0.988243561,0.095742771,-0.032525688,4.10174785,1.247152512,0.143239316,-0.088592289,4.916653311,-7.654743,108.9525,111.4442
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416020132.tdms,2,0.402182488,0.066233008,0.012704025,1.678432336,2.215594452,0.02425107,0.002211001,8.760191753,0.98321056,-0.000419083,-0.039346595,4.042659442,1.243780069,0.131284466,-0.074297493,4.779193187,-7.654743,108.9525,111.4442
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416020132.tdms,3,0.407514015,0.045907065,0.008928995,1.845128352,2.227439779,0.044370478,0.004755188,8.826663054,0.975947349,0.009037786,-0.03788945,4.429232795,1.265890186,0.069065988,-0.038727572,4.866082178,-7.654743,108.9525,111.4442
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416020132.tdms,4,0.408516411,-0.015220471,-0.007223435,1.607798158,2.305486331,-0.04930359,0.00585749,8.673847266,0.987019844,-0.028351445,-0.027729488,4.238829596,1.288901044,0.074069932,-0.078880535,5.710407015,-7.654743,108.9525,111.4442
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416020132.tdms,5,0.400684274,0.076248442,0.035395253,1.672594184,2.208643498,0.084115229,0.008034667,8.333858048,0.997996275,0.03079319,-0.019474817,4.139484977,1.247930368,0.181904608,-0.074092758,5.20282772,-7.654743,108.9525,111.4442
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416020132.tdms,6,0.404859481,0.120818334,0.021177777,1.782866,2.18444873,0.125887855,0.008538217,8.173359853,1.01113788,-0.020698798,-0.019941657,4.267758288,1.256457573,0.1276518,-0.07346621,4.926393712,-7.654743,108.9525,111.4442
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416020132.tdms,7,0.405019995,0.069901716,0.010145629,1.955770609,2.202353085,0.045876023,0.000845539,8.876146836,0.997214528,-0.045407712,-0.012046585,4.084325311,1.27295508,0.068495199,-0.055074964,4.951850753,-7.654743,108.9525,111.4442
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416020132.tdms,8,0.410420446,0.067750331,0.015077314,1.777409422,2.204775787,0.00529177,0.007704232,8.20602468,1.014184647,-0.014034766,-0.011815549,4.602510598,1.261567676,0.070548635,-0.069253714,5.369856397,-7.654743,108.9525,111.4442
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416020132.tdms,9,0.403979598,0.134302335,0.024131842,1.805747623,2.197600233,0.098094604,-0.002581523,7.935150471,1.022732402,-0.015208443,-0.016541713,4.822753695,1.269239186,0.059127791,-0.034801622,5.418888062,-7.654743,108.9525,111.4442
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416020132.tdms,10,0.401275021,0.116185505,0.013227966,1.949510428,2.285462162,-0.011097012,0.00980017,8.43063896,0.993320395,-0.001066329,-0.008755338,4.382121568,1.291203857,0.172300484,-0.076471667,5.845557855,-7.654743,108.9525,111.4442
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416021132.tdms,1,0.419297826,0.120056395,0.029596401,1.681663903,2.296259543,-0.272064849,-0.014481806,8.160298978,1.002479873,0.21203508,-0.029976712,4.30504774,1.318281252,0.028904942,-0.081529636,6.22939698,-7.900974,110.5152,112.4784
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416021132.tdms,2,0.416296376,0.095350285,0.051963117,1.864739612,2.266362604,-0.289873654,-0.017091115,7.489640423,0.998917288,0.178851985,-0.036533966,4.604530518,1.295092353,0.127102483,-0.094094447,6.403260387,-7.900974,110.5152,112.4784
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416021132.tdms,3,0.419061038,0.153917221,0.043705937,2.022540563,2.30097829,-0.394029513,-0.003317079,7.794373281,0.987550596,0.197159713,-0.017950023,4.763486243,1.312347909,0.01081934,-0.108157425,5.89926084,-7.900974,110.5152,112.4784
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416021132.tdms,4,0.420812438,0.13495272,0.029751003,1.884169025,2.302974368,-0.337268371,0.002137076,7.676596028,0.9924378,0.136383305,-0.024104597,4.09785309,1.31961971,-0.133698698,-0.086131424,5.289694088,-7.900974,110.5152,112.4784
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416021132.tdms,5,0.42279339,0.113141098,0.032763825,1.796645435,2.333489628,-0.352750131,0.010009316,8.405256422,0.996484775,0.133271318,-0.013212348,4.215355242,1.322582578,-0.082170565,-0.074375717,5.14556879,-7.900974,110.5152,112.4784
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416021132.tdms,6,0.420276461,0.068742587,0.035162746,1.7471571,2.353381707,-0.286854467,0.01318272,8.311718451,1.007717207,0.10567387,-0.032431788,4.417486093,1.32123861,-0.024636056,-0.092102153,5.419698261,-7.900974,110.5152,112.4784
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416021132.tdms,7,0.417394125,0.10614119,0.044765704,1.677133034,2.295321708,-0.280410779,-0.004723808,7.822540717,0.989284012,0.156960904,-0.005670753,4.350825943,1.29508122,-0.015988158,-0.086402355,4.816371453,-7.900974,110.5152,112.4784
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416021132.tdms,8,0.418205563,0.107728809,0.031865398,1.839985725,2.282942241,-0.293757912,-8.62E-05,7.511108122,0.999050077,0.135149024,-0.027120404,4.265088959,1.286937915,-0.019199037,-0.097638511,5.151389293,-7.900974,110.5152,112.4784
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416021132.tdms,9,0.413431529,0.138244698,0.035162989,2.039801168,2.273551597,-0.213825593,0.005953945,8.269533754,0.991287419,0.224307652,0.000824145,4.954813196,1.297566046,-0.123647842,-0.084649467,4.774274577,-7.900974,110.5152,112.4784
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416021132.tdms,10,0.4124533,0.130336151,0.061490191,1.760336754,2.28378482,-0.25247603,0.014159778,7.772982877,0.995218614,0.151695061,-0.026540263,4.532008649,1.301276113,-0.057908207,-0.104218188,5.562490733,-7.900974,110.5152,112.4784
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416022132.tdms,1,0.418383478,0.133469038,0.058827351,1.717191183,2.106719557,-0.151487041,-0.001736701,8.488680621,1.017190722,0.164158175,-0.040190253,4.223964865,1.202402606,-0.033598286,-0.093806265,4.963862925,-6.656085,111.0655,113.0063
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416022132.tdms,2,0.41796144,0.150385905,0.068309405,1.958874615,2.061248346,-0.313932917,0.000644045,7.019338215,1.028478457,0.122588032,-0.060327862,5.21558426,1.200792431,-0.100745031,-0.09656551,4.472096041,-6.656085,111.0655,113.0063
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416022132.tdms,3,0.412996456,0.069267461,0.053615727,2.088696944,2.061434446,-0.138434217,0.00657967,7.4885679,1.019840066,0.12048572,-0.037720316,4.254835284,1.192635151,-0.013143255,-0.115588429,4.578688677,-6.656085,111.0655,113.0063
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416022132.tdms,4,0.41778214,0.219180845,0.038682909,1.945582599,2.062834644,-0.104973979,0.001089904,7.384871267,1.011002182,0.211180159,-0.045464428,4.819478273,1.199566876,-0.090658419,-0.080693982,4.313238828,-6.656085,111.0655,113.0063
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416022132.tdms,5,0.415346496,0.199148332,0.07280494,1.838857365,2.083042844,-0.101715477,-0.005613443,7.436067879,1.012720384,0.149957192,-0.033251596,4.613723874,1.205558958,0.079908621,-0.124059503,5.029617171,-6.656085,111.0655,113.0063
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416022132.tdms,6,0.421203965,0.110981114,0.050941413,1.817435663,2.107418385,-0.135206702,0.007071774,8.070108815,1.003396268,0.238960707,-0.042321012,4.126269406,1.217586046,0.046978545,-0.124480927,4.711738339,-6.656085,111.0655,113.0063
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416022132.tdms,7,0.418012234,0.125881176,0.042582437,1.868541616,2.096923137,-0.165592211,0.002303981,7.596202632,0.986144787,0.206365726,-0.046051044,4.513886519,1.204920851,0.045383599,-0.106010995,5.105138584,-6.656085,111.0655,113.0063
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416022132.tdms,8,0.412237317,0.097242369,0.036436685,1.779257405,2.137192457,-0.181816832,0.002353679,8.335914431,0.988550089,0.243208323,-0.011583569,4.785320915,1.214003181,-0.008167589,-0.113909936,4.376608621,-6.656085,111.0655,113.0063
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416022132.tdms,9,0.418393615,0.13207557,0.027508886,1.89457098,2.057681942,-0.093722067,-0.004333233,7.481175788,1.007612981,0.17642628,-0.020659872,4.329000101,1.197131596,-0.01049967,-0.115470819,4.860251201,-6.656085,111.0655,113.0063
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416022132.tdms,10,0.420805963,0.090091317,0.033467593,1.974114678,2.051441145,-0.077002283,-0.009317029,8.505976335,1.009832324,0.188084514,-0.036809125,5.353434093,1.186590962,-0.032898127,-0.126279604,5.110965177,-6.656085,111.0655,113.0063
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416023132.tdms,1,0.422344898,-0.004624128,0.020783827,1.612761133,2.370631731,-0.027410569,-0.002646729,8.767116844,0.974818783,0.082811664,-0.028378109,4.043219468,1.364999718,-0.023379667,-0.112349349,4.855548537,-6.940575,110.3775,119.4029
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416023132.tdms,2,0.423124602,0.031204804,0.030618454,1.728055923,2.287362349,-0.077577706,0.008481842,8.031174526,1.020216554,0.044722229,-0.040511143,4.133736002,1.326888593,-0.012574507,-0.137178662,5.361901613,-6.940575,110.3775,119.4029
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416023132.tdms,3,0.424824848,0.018457088,0.015558389,2.014357831,2.235598245,-0.031788624,0.009730315,8.280624624,1.020051999,0.042804689,-0.03590957,4.091084939,1.297243933,0.080125055,-0.117100533,5.162253853,-6.940575,110.3775,119.4029
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416023132.tdms,4,0.427416668,0.006325679,0.048231348,1.689066699,2.330099162,-0.071738843,0.004141647,10.11372085,1.019225695,0.036611116,-0.036250277,3.928544752,1.33417292,0.101500313,-0.130221568,5.086572252,-6.940575,110.3775,119.4029
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416023132.tdms,5,0.426110779,0.063245819,0.030354086,1.828823253,2.279572511,-0.143796357,-0.00621365,8.108512103,1.030590821,0.030904647,-0.047706518,4.317463854,1.312004144,-0.003992334,-0.111983077,5.083789823,-6.940575,110.3775,119.4029
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416023132.tdms,6,0.428512119,0.002204035,0.042608358,1.761542421,2.26741799,-0.053330448,-0.003513635,9.098195216,1.031436233,-0.035716403,-0.06054919,4.14603288,1.307104713,0.055514425,-0.128199593,4.792420566,-6.940575,110.3775,119.4029
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416023132.tdms,7,0.425931461,-0.024179486,0.004481973,1.654341355,2.277891746,-0.190927131,0.008348014,8.070074072,1.020268498,0.038714087,-0.055201272,4.280027869,1.301795618,-0.015049473,-0.110203303,4.815825978,-6.940575,110.3775,119.4029
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416023132.tdms,8,0.431511086,0.047293867,0.044147522,1.951755813,2.308618407,-0.1282906,0.003659657,7.581279717,1.030803292,0.006732799,-0.036829341,4.148802968,1.313725782,-0.019565304,-0.110398486,4.642102646,-6.940575,110.3775,119.4029
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416023132.tdms,9,0.429815135,0.061891074,0.019733982,1.899307507,2.337546575,-0.206271542,-0.003028267,9.061575606,1.022599969,0.004128725,-0.035050419,4.289001407,1.319895339,0.021714961,-0.099136296,5.400482925,-6.940575,110.3775,119.4029
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416023132.tdms,10,0.421863662,-0.054829916,0.038527032,1.631370227,2.262012841,0.017418551,-0.001251459,8.813995723,1.015705891,0.02640093,-0.044459965,4.289180681,1.300055337,0.064233272,-0.115622123,4.769996386,-6.940575,110.3775,119.4029
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416024132.tdms,1,0.435999447,-0.01870204,0.031424728,1.905175853,2.21288256,-0.19000924,0.012021104,8.168931764,1.061538267,0.044609782,-0.025873336,4.603381892,1.282538893,0.080699241,-0.151121962,5.070162727,-7.19073,111.0746,118.4094
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416024132.tdms,2,0.429760398,0.052256383,0.047460617,1.982747291,2.230802301,-0.226351863,0.010282548,7.656140528,1.039726573,0.034393433,-0.025037905,4.124111565,1.283858312,-0.062271032,-0.097543476,4.85685737,-7.19073,111.0746,118.4094
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416024132.tdms,3,0.425573346,0.038349687,0.067100615,1.785635588,2.24721503,-0.262502666,-0.001582672,7.988329497,1.023374084,0.056328645,-0.008952795,4.229065817,1.286729606,0.019110676,-0.115480307,5.024033327,-7.19073,111.0746,118.4094
Train4,modified_KIMM Simulator_KIMM Bearing Test_20160416024132.tdms,4,0.441851502,-0.010638275,0.063450798,2.116317627,2.310592635,-0.184606991,-0.001397701,8.344094536,1.069337747,0.09477863,-0.023130111,4.829834818,1.307810837,0.057271999,-0.097727012,5.213092202,-7.19073,111.0746,118.4094
